id,status,votes,title,avg_age,polarity,budget,category,level,district,detailed_localization,description,attachments
245,wycofany,,Zakup i umiejscowienie pojemników na szkło białe i szkło kolorowe ,0,-2,6000,inne,do 250 000 zł,"Karłowice-Różanka, Kleczków",umiejscowienie pojemników obok osiedla Różana Dolina,"Przy ulicy Bałkańskiej powstało nowe osiedle, w celu efektywnej segregacji śmieci konieczny jest  zakup i  postawienie dwóch pojemników na szkło białe i kolorowe.  Jeśli pojemniki będą znajdowały się w pobliżu osiedla zwiększy się efektywność segregacji śmieci dla wszystkich mieszkańców okolicznych uliczek i również ludzi odwiedzających Cmentarz Osobowicki.",[]
503,wycofany,,Odbudowa bramy Zaułka Solnego ,0,4,108000,inne,do 1 000 000 zł,projekt ogólnomiejski,brak.,"Jesienią 2015 roku przebudowano tzw. Zaułek Solny wraz z jego bramą prowadzącą od ulicy Szajnochy na dawny dziedziniec, w kierunku placu Solnego. W debacie publicznej pojawiły się niemal wyłącznie negatywne komentarze dotyczące tej zmiany, w odczuciu wrocławian brama straciła swój zabytkowy charakter, jej poprzednia wersja dobrze komponowała się z sąsiednią zabudową, a jej nowa, pseudomodernistyczna stylistyka do otoczenia nie pasuje, w swojej formie daleka jest od oczekiwań estetycznych wobec zabytkowego centrum Europejskiej Stolicy Kultury. Miała także miejsce akcja społeczna - wiele zainteresowanych osób co wieczór przez kilka tygodni zapalało symboliczny znicz pod bramą na znak pamięci po bramie poprzedniej i nawiązując do cmentarnej stylistyki nowej bramy. Ostatnio ta przebudowa została nominowana do Makabryły Roku 2015, przyznawanej przez profesjonalny portal architektoniczny Bryla.pl.
Brama Zaułka Solnego, w formie prostokątnych filarów połączonych łukiem koszowym, osłoniętym dwuspadowym daszkiem krytym dachówką, w układzie kalenicowym, wrosła w krajobraz tej części miasta i świadomość wrocławian. Dzięki niej mieszkańcy lubili to przejście. Przebudowa zniszczyła klimat tego miejsca, jego genius loci. 
Przebudowy dokonano bez konsultacji z mieszkańcami miasta. To wrocławianie powinni mieć wpływ na decyzje o tym, co jest dla nich dziedzictwem. Wynika to wprost z Konwencji z Faro (z 2005 r.), która mówi o potrzebie włączania w proces ochrony dziedzictwa społeczności. UNESCO stwierdziło w niej, że opinia społeczności lokalnej jest ważniejsza niż służb konserwatorskich. Dlatego brama powinna zostać odbudowana tak, jak zapamiętali ją wrocławianie. To właśnie oni będą beneficjentami tego projektu.
",[]
530,wycofany,,Plaża Miejska nad Odrą - Kozanów ,0,7,1000000,zieleń/rekreacja,do 1 000 000 zł,projekt ogólnomiejski,brak.,"W gorące wakacyjne dni miło jest spędzić troszkę czasu na plaży, niestety Wrocław ma bardzo skromną ofertę takich miejsc, a chwilowo oferta uległa nawet pomniejszeniu np. o  tereny basenów przy hali Orbita.  

Przedstawiona poniżej koncepcja wykracza poza oferowany budżet, natomiast wybrane części zaproponowane do  realizacji w ramach WBO przedstawiono w sekcji składowe projektu.

Ogólna koncepcja Plaży Miejskiej zakłada przekształcenie terenu  pomiędzy brzegiem Odry a Kozanowską groblą przeciwpowodziową. Piaszczysta plaża miała by wymiary 100m x 1 km i zajmowała by do 10 hektarów powierzchni. Aby zapewnić jak najlepsze warunki plażowania proponuje się zastosowanie piasku morskiego wydobytego przy okazji pogłębiania portów morskich.

Główną atrakcją plaży będą zestawy pryszniców i urządzeń rozpraszających świeżą wodę będącą do dyspozycji plażowiczów w wyznaczonych do tego strefach (np. na drewnianych podestach). Jeżeli jakość wody w rzece na to pozwoli powinny zostać przeprowadzone zejścia na odcinku zakoli rzecznych z uspokojonym nurtem, które zostały utworzone w 2015 roku przy okazji modernizacji przeciwpowodziowej Odry. 

Dodatkową atrakcją będą gry i zabawy takie jak siatkówka plażowa lub ślizgawki wodne do ćwiczeń z krótką deską surfingową lub wypożyczalnia kajaków, pojazdów wodnych i leżaków. Koncepcja proponuje wprowadzenie łatwo demontowanej infrastruktury jak np. toalety i punkty gastronomiczne.

 Plażowiczom powinny być udostępnione miejsca postojowe dla samochodów, które mogłyby zająć podobną powierzchnię jak plaża  od strony grobli przeciwpowodziowej. 
","[['files/attachments_2016/530/654ba3f3c64896fad6dc2df1024b717c.pdf', '\n\n\nZałącznik nr 1(    285.69 KB)\n\n']]"
346,wycofany,,"Ołbin: remont podwórka u zbiegu ulic Jedności Narodowej, Daszyńskiego, Żeromskiego.  I część projektu. ",0,0,746950,rewitalizacja,do 750 000 zł,"Nadodrze, Ołbin, Stare Miasto, Plac Grunwaldzki, Przedmieście Świdnickie","Podwórko u zbiegu ulic Jedności Narodowej, Daszyńskiego, Żeromskiego.","Remont ma na celu dostosowanie podwórka do potrzeb mieszkańców i odwiedzających gości. Najważniejszą potrzebą jest stworzenie miejsca, które będzie dla nas bezpieczne. Remont ma zapewnić również porządek poprzez stworzenie drogi wewnętrznej oraz chodników. Pojawi się zieleń, dzięki której wszyscy poczujemy się przyjemniej.
Ten projekt jest jedną z dwóch części planowanych docelowo realizacji naszych potrzeb, druga część projektu znajduje się w tzw. ""małym"" projekcie.","[['files/attachments_2016/346/44fd39714dfae1e6854818da74212538.jpg', '\n\n\n\n\n']]"
65,wycofany,,Zagospodarowanie zdegradowanej przestrzeni osiedlowej przy ul. Stanisławowskiej  we Wrocławiu z przeznaczeniem jej na parking osiedlowy i skwer. Ustawienie osiedlowej tablicy ogłoszeń. ,0,0,250000,rewitalizacja,do 250 000 zł,"Muchobór Wielki, Żerniki, Jerzmanowo-Jarnołtów-Strachowice-Osiniec","Wrocław,ul.Stanisławowska nr 93,95 a, 95 b , 99.","Projekt obejmuje zadania, które mają na celu rewitalizację zdegradowanego  obszaru miasta Wrocławia znajdującego się w centralnej części Osiedlu Muchobór Wielki we Wrocławiu   .Obszar ten jest w bardzo złym stanie technicznym , ma duże ubytki w nawierzchni, jest bardzo nierówny.  Na terenie brakuje oświetlenia nocnego, koszy na śmieci . Ogólnie teren jest zaniedbany .Projekt proponuje kompleksowe rozwiązanie problemów centralnego obszaru  osiedla poprzez zagospodarowanie terenu publicznego przy siedzibie Rady Osiedla Muchobór Wielki na parking dla pojazdów osób, które chcą załatwić sprawę w Radzie, dowożą dzieci do przedszkola publicznego nr 22, korzystają z przychodni lekarskiej Remedis i  placówki Poczty Polskiej przy ul. Mińskiej oraz uczęszczają do kościoła pod wezwaniem Św. Michała Archanioła  co pozytywnie wpłynęłoby na łatwość korzystania z różnorodnych usług dostępnych na terenie Osiedla .
Ponadto proponuje się renowację zieleni miejskiej , zagospodarowanie terenu publicznego przy kamienicach komunalnych,  montaż koszy na śmieci, ustawienie ławek do siedzenia, zamontowanie  oświetlenia nocnego i monitoringu wizyjnego co wzmocni bezpieczeństwo mieszkańców i będzie przeciwdziałać aktom wandalizmu .Ustawienie ławek do siedzenia udostępni mieszkańcom obszar na którym będzie można się spotkać, porozmawiać.Ustawienie tablicy ogłoszeń umożliwiło by Radzie Osiedla informowanie Mieszkańców Osiedla o podejmowanych przez Radę przedsięwzięciach, spotkaniach i debatach,umieszczania ogłoszeń z informacjami nadesłanymi Urzędu Miasta.
","[['files/attachments_2016/65/58078a73ce72337ddb192aec0c543a05.pdf', '\n\n\nZałącznik nr 1(    939.07 KB)\n\n']]"
486,wycofany,,Bezpieczna droga do szkoły SP25 i przedszkola na Muchoborze Wielkim ,0,2,250000,piesze/rowerowe,do 250 000 zł,"Muchobór Wielki, Żerniki, Jerzmanowo-Jarnołtów-Strachowice-Osiniec",brak.,"Szkoła podstawowa nr 25 oraz dwa przedszkola znajdują się przy ulicy Stanisławowskiej na osiedlu Muchobór Wielki.  Ulica jest bardzo zatłoczona w okresach porannego i popołudniowego szczytu komunikacyjnego. Samochody parkują na ulicy oraz na chodnikach, przez co dzieci idące do szkoły muszą przeciskać się pomiędzy zaparkowanymi samochodami.
Dojście do szkoły możliwe jest wyłącznie przez bardzo niebezpieczne skrzyżowanie ulic Trawowa/Avicenny/Stanisławowska gdzie nawarstwia się wiele problemów komunikacyjnych.
Poprawa bezpieczeństwa powinna polegać na:
1.	zamontowaniu słupków na chodniku ul. Stanisławowskiej przy szkole i przedszkolach,
2.	zamontowaniu bariery energochłonnej na wysokości warsztatu samochodowego, 
3.	korekcie łuku drogi skrzyżowania Trawowa/Krzemieniecka, 
4.	wykonaniu chodnika po południowej stronie ul. Trawowej pomiędzy ul. Krzemieniecką a Stanisławowską,
5.	zamontowaniu azylu dla pieszych na przejściu ul. Krzemienieckiej przy skrzyżowaniu z ul. Trawową, 
6.	przywróceniu słupków na chodniku przy skrzyżowaniu ul. Trawowej i Stanisławskiej,
7.	zamontowaniu barierki w najwęższym miejscu chodnika ul. Trawowej (przy fryzjerze).","[['files/attachments_2016/486/927c68b6ce86d898f86a75aa9da44947.pdf', '\n\n\nZałącznik nr 1(    427.87 KB)\n\n']]"
427,wycofany,,Ambulans od mieszkańców - Rejon nr 5 ,0,0,750000,inne,do 750 000 zł,"Pawłowice, Psie Pole-Zawidawie",brak.,We Wrocławiu brakuje ambulansów. W tym momencie Pogotowie Ratunkowe we Wrocławiu dysponuje ok 25 karetkami. Za kwotę 750 000 zł można kupić ambulans w postaci busa wraz z pełnym wyposażeniem oraz doposażyć stację ratunkową lub stworzyć nowy punkt przy wybranej przychodni.,[]
688,niewybrany,77,znajdzsiewlesie.pl – Park Wschodni ,38.3896103896,1,50000,zieleń/rekreacja,do 250 000 zł,"Przedmieście Oławskie, Księże, Brochów, Bieńkowice",Park Wschodni,"Projekt polega na stworzeniu sieci stałych punktów do uprawiania Orientacji Terenowej w Parku Wschodnim. Docelowo każda zainteresowana osoba będzie mogła ściągnąć mapę ze strony internetowej i pokonać jedną z zaproponowanych tras lub zaplanować własną trasę na bazie stojących w terenie punktów.  Trasę zalicza się poprzez odnalezienie zaznaczonych na mapie punktów oraz potwierdzenie obecności na nich.  
Trasy zaprojektowane na bazie stałych punktów można pokonywać na różne sposoby: w trakcie spaceru, biegiem, z kijkami Nordic Walking, na rowerze. Tym co odróżnia nasz projekt od innych jest mapa i wyzwanie postawione przed osobą biorącą udział, w postaci trasy, którą ma pokonać. Korzystając z projektu nie ponosi się żadnych dodatkowych kosztów. Największą zaletą jest stworzenie atrakcyjnej alternatywy na aktywne i kreatywne spędzenie wolnego czasu na świeżym powietrzu dla mieszkańców dzielnicy. Jest to świetne połączenie aktywności fizycznej z pracą umysłową, które nie tylko poprawia kondycję, ale również pobudza do myślenia i rozwija wyobraźnię przestrzenną.
Projekt jest skierowany do wszystkich mieszkańców, bez względu na płeć, wiek i umiejętności. Mogą z niego korzystać zarówno osoby indywidualne jak i rodziny z dziećmi oraz grupy zorganizowane. 
Na etapy jego przygotowania składa się: wykonanie specjalistycznej mapy Parku, wyprodukowanie i ustawienie punktów kontrolnych w terenie, ustawienie tablicy informacyjnej, zaplanowanie różnych wariantów tras, udostępnienie online niezbędnych materiałów dla mieszkańców oraz wskazanie im przykładowych sposobów wykorzystania.
",[]
133,niewybrany,18,Budowa nowego chodnika przy ul. Otmuchowskiej ,44.8888888889,0,180000,piesze/rowerowe,do 250 000 zł,"Huby, Gaj, Tarnogaj","Na całej długości ul. Otmuchowskiej w granicach Dz. Nr 79/1, AM-29 Obr. Południe
Dz. Nr 79/1, AM-29 Obr. Południe","Remont chodnika przy ul. Otmuchowskiej na odcinku od Pięknej do Jesionowej. Projekt zgłoszony na formularzu papierowym, skan wniosku znajduje się w załączniku.","[['../wbo2016/files/attachments_2016/133/5866895261bf2df84ba4a8a9dedc9d43.pdf', '\n\n\nZałącznik nr 1(    5.23 MB)\n\n']]"
432,wycofany,,Ambulans od mieszkańców - Rejon nr 10 ,0,0,750000,inne,do 750 000 zł,"Grabiszym-Grabiszynek, Krzyki-Partynice, Oporów, Klecina",brak.,We Wrocławiu brakuje ambulansów. W tym momencie Pogotowie Ratunkowe we Wrocławiu dysponuje ok 25 karetkami. Za kwotę 750 000 zł można kupić ambulans w postaci busa wraz z pełnym wyposażeniem oraz doposażyć stację ratunkową lub stworzyć nowy punkt przy wybranej przychodni.,[]
82,niewybrany,705,Podniesienie powierzchni peronów na rondzie Reagana ,42.4283687943,0,1000000,komunikacja zbiorowa,do 1 000 000 zł,projekt ogólnomiejski,brak.,Ułatwi to wsiadanie i wysiadanie na tym kluczowym w skali miasta węźle przesiadkowym.,"[['../wbo2016/files/attachments_2016/82/4bb7b31971457c6df30f97f9bc9a4e59.docx', '\n\n\nFormularz poprawkowy(    96.67 KB)\n\n']]"
285,wycofany,,Plac zabaw - miejsce relaksu i rekreacji ,0,4,150000,place zabaw,do 250 000 zł,"Leśnica, Maślice, Pracze Odrzańskie",brak.,"Głównym celem projektu jest modernizacja, a właściwie wykonanie nowego  placu zabaw, aby dzieci miały atrakcyjne warunki do zabawy i rozrywki, natomiast rodzice i osoby starsze mieli poczucie bezpieczeństwa podczas chwili relaksu. Niemal w każdej dzielnicy jest nowoczesny plac zabaw, natomiast w obrębie Maślic to jedyny plac zabaw z którego korzystają mieszkańcy. 
Mając na uwadze iż w życiu dziecka najwięcej czasu powinny zajmować zabawy i gry ruchowe, chcemy placu zabaw, który będzie odpowiadał standardom europejskim. To ogromnie ważne w rozwoju dziecka, aby jak najwięcej czasu spędzało na dworze, gdyż właśnie ruch na świeżym powietrzu jest niezbędny do prawidłowego rozwoju dziecka.
Na placu zabaw chcielibyśmy umieścić:
1. Zestaw z dwoma zjeżdżalniami GOSIA -
2. Huśtawka pojedyncza ""Bocianie Gniazdo"" 
3. Huśtawka podwójna siedziska ""M""
4. Huśtawka wagowa
5. Karuzela Maciek
6. Karuzela Tola 4
7. Sprężynowiec Kwiat 4
8. Małpi Gaj
9. Piaskownica czworokątna 3,1 x 3,1m
10. Lokomotywa 2
11.Stolik z krzesełkami
12. Kosz metalowy - 3szt
13. ławka parkowa 2 -6szt
14. Tablica regulaminowa 2 Woodenland
15. Ogrodzenie placu zabaw
16. Wykonanie podłoża placu zabaw
W tej chwili istniejący plac zabaw jest utrzymywany i finansowany z funduszu Wspólnoty Mieszkaniowej mieszczących się na terenie ul. Koziej, a korzystają wszyscy okoliczni mieszkańcy. Na dzień dzisiejszy stan placu zabaw jest w opłakanym stanie i  wymagany jest jego kapitalny remont w innym przypadku zostanie wprowadzony zakaz korzystania z niego. Wspólnoty Mieszkaniowej nie stać na ciągłe konserwacje placu zabaw, gdyż są one kompletnie nie opłacalne.
 Nie chcielibyśmy odbierać dzieciom jedynego miejsce do swobodnego odpoczynku na świeżym powietrzu.

",[]
162,wycofany,,Rewitalizacja nawierzchni darmowych kortów tenisowych i boisk do koszykówki w Parku Biskupin. - PROJEKT WYCOFANY PRZEZ LIDERA - POŁĄCZONY Z PROJEKTEM 643 ,0,-1,500000,sport,do 1 000 000 zł,projekt ogólnomiejski,brak.,"We Wrocławiu praktycznie brak jest darmowych kortów tenisowych jak również boisk do kosza. Jednym z nich jest  są obiekty w Parku Biskupin.  Niestety  nawierzchnia do kortów nie była rewitalizowana od lat 1970-tych,  ponadto  korty betonowe uszkadzają stawy.   Proponuję   instalację na obu kortach oraz boiskach do koszykówki nawierzchni twardej (aktylowej), która będzie  długo-wytrzymała  i całoroczna.   Darmowe korty do tenisa przyczynią się do większej dostępności miejsca do uprawiania tego pięknego sportu dla dzieci, których rodziców nie stać na opłacanie komercyjnych kortów.   Boiska do koszykówki również są asfaltowe i sprzyjają kontuzjom.","[['../wbo2016/files/attachments_2016/162/b050d42d9432f950ebfdbdef4085cc61.docx', '\n\n\nFormularz poprawkowy(    84.52 KB)\n\n']]"
458,niewybrany,622,Stacje roweru miejskiego NEXTBIKE na Tarnogaju ,37.8344051447,0,250000,piesze/rowerowe,do 250 000 zł,"Huby, Gaj, Tarnogaj",brak.,"Wrocławski Rower Miejski okazał się wielkim sukcesem w obrębie centrum. Wciąż jednak obszary poza obwodnicą śródmiejską są z niego wykluczone. Tymczasem w Bydgoszczy czy Warszawie rower miejski funkcjonuje również w obszarach oddalonych od centrum. 

Dlatego proponujemy utworzenie stacji WRM na Tarnogaju - przy ul. Tarnogajskiej, gdzie obok dawnej zabudowy jednorodzinnej zbudowane zostało osiedle wielorodzinne. Proponujemy jedną z trzech lokalizacji, z których finalna zostanie wybrana w ramach konsultacji z mieszkańcami. 

Celem postawienia stacji jest skomunikowanie rowerem miejskim centrum, Tarnogaju i dalszych osiedli do których droga wiedzie przez Tarnogaj, np. Brochowa. 


",[]
171,niewybrany,56,"Remont nawierzchni drogi gruntowej oraz oświetlenie sięgacza ul. Czekoladowej (ul. Wieletów), wraz z dojazdem do posesji nr 70A, 72A i 74A. ",48.8035714286,1,570000,drogowe,do 750 000 zł,"Grabiszym-Grabiszynek, Krzyki-Partynice, Oporów, Klecina","Droga gruntowa-sięgacz ulicy Czekoladowej na wysokości nr 64A (na mapie ul. Wieletów). Nr działek: 514/12, 26/4, 30/1.","Proces modernizacji sięgacza, który jest drogą publiczną wymaga remontu nawierzchni o powierzchni ok. 1100 m.kw., wykonania oświetlenia tej drogi oraz oznakowania drogi odpowiednimi znakami drogowymi i tablicami informacyjnymi. Droga ta traktowana jest jako doskonały skrót dla mieszkańców osiedla ""Wiarus""  od ul. Słowińców do ul. Czekoladowej, gdzie w pobliżu znajduje się przystanek autobusowy linii 133, sklep ""Żabka"", apteka i inne lokale usługowe. Oprócz tego sięgacz ten jest jedyną drogą dojazdową do posesji zlokalizowanych pod adresem Czekoladowa 70A, 72A i 74A, z której korzystają również służby publiczne i inni użytkownicy.","[['files/attachments_2016/171/4f42230517fdd365af669abf152c7c51.pdf', '\n\n\nZałącznik nr 1(    70.50 KB)\n\n'], ['../wbo2016/files/attachments_2016/171/3adcd3eb8916f12acfbfd01150efe177.doc', '\n\n\nFormularz poprawkowy(    20.00 KB)\n\n']]"
