id,status,votes,title,avg_age,polarity,budget,point/cost,points,category,level,district,detailed_localization,description,attachments
243,wybrany,47,Budowa chodnika przy ul. Sępiej ,0,3,70000,70000.0,1,droga,do 150 tys. zł,Borek,obręb Borek działka nr 79 AM 6 (ul. Sępia),"Projekt dotyczy odcinka ulicy od zbiegu ulicy Sępiej z ulicą Orlą, do zakrętu ulicy włącznie (przy posesji nr 1-7). Długość odcinka to ok. 100 metrów, planowana powierzchnia chodnika to ok 100 metrów kwadratowych. 
Projekt ma na celu poprawę bezpieczeństwa w ruchu drogowym, w szczególności pieszych, którzy ze względu na brak chodnika na danym odcinku ulicy zmuszeni są poruszać się po jezdni. Istotne ze względu na znajdujące się w pobliżu przedszkola, a ulica ta jest uczęszczana przez rodziców z dziećmi, ponadto znajdujący się w pobliżu ośrodek kultu religijnego, do którego udaję się spora liczba osób w różnych porach dnia i nocy. Istniejąca na pobliskim skwerku ścieżka nie spełnia swoich funkcji jako chodnika dla tego terenu, zwłaszcza w okresie jesiennno - zimowym. Bezpieczeństwo utrudnia również fakt parkowania samochodów na tym wąskim odcinku jezdni. 
Ulica posiada wydzielony pas terenu między jezdnią a posesjami właścicieli, nadający się idealnie pod budowę chodnika, jest on aktualnie nieużytkiem, zakrzaczony i niezdatny do poruszania się po nim. Budowa chodnika w tym miejscu poprawiła by znacznie bezpieczeństwo i komfort życia mieszkańców miasta.","[['http://projekty-wbo.wroclaw.pl/files/attachments/243/243_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
306,bd,,"Aleja Grabiszyńska. Zwężenie pasów ruchu z 3 x 3,5 metra (jak mostu na AOW), aby zmieścić miejsca do parkowania, pasy rowerowe i szpalery drzew oraz przejście dla pieszych (przy ul. Kolejowej) ",0,3,912000,912000.0,1,droga,od 500 tys. zł,Przedmieście Świdnickie,"Ul. Grabiszyńska, odcinek między pl. Legionów a skrzyżowaniem z ul. Zaporoską","Aleja Grabiszyńska. Zwężenie pasów ruchu z 3 x 3,5 metra (parametrów jak mostu na AOW), aby zmieścić miejsca do parkowania, pasy rowerowe i szpalery drzew oraz przejście dla pieszych (przy ul. Kolejowej). Miejska Komisja Urbanistyczno Architektoniczna postuluje wręcz nowe skrzyżowania (Protokół z posiedzenia 4/2011, 4.04.2011: Usytuowane poza obszarem opracowania ulice Grabiszyńska i Legnicka jako ulice zbiorcze (wg Studium) powinny uzyskać w przyszłości dodatkowe skrzyżowania, do których powinny nawiązywać ulice lokalne projektowanego zespołu). Istniejąca szerokość jezdni prowokuje kierowców do łamania ograniczenia prędkości, co skutkuje wieloma tragicznymi wypadkami. Jednak najważniejszym argumentem jest złamanie Rozporządzenia: § 61. Liczba pasów ruchu na wprost na odpowiadającym sobie wlocie i wylocie skrzyżowania powinna być taka sama, jak na odcinku drogi przed skrzyżowaniem.(http://www.arslege.pl/liczba-pasow-ruchu-na-wprost-na-odpowiadajacym-sobie-wlocie-i-wylocie-skrzyzowania/k360/a37754/) A zarówno ulice Sądowa (gdzie w tym roku wydzielone ma zostać torowisko, zmniejszając ilość pasów ruchu), jak Piłsudskiego nie mają 3 wylotów w kierunku Grabiszyńskiej. Zaś po drugiej stronie, za Kolejową, również są tylko 2 pasy w każdą stronę. Postulowane przez nas dostosowanie ulicy do parametrów 2x2,75m w każdą stronę pozwoli na wydzielenie miejsc parkingowych, utworzenie pasów rowerowych oraz skrzyżowania z ulicą Kolejową wraz z naziemnym przejściem dla pieszych (istniejąca kładka nie umożliwia korzystania przez osoby na wózku inwalidzkim). Zasadzenie szpalerów platanów na trawniku wzdłuż ulicy. W dalszym etapie przystanek w kierunku Oporowa (dla A+T) za skrzyżowaniem, likwidacja zatoki autobusowej.","[['http://projekty-wbo.wroclaw.pl/files/attachments/306/306_7.pdf', '\n\n\nZałącznik nr 1\n\n']]"
315,wybrany,499,Ogród zabaw u Skrzatów ,0,0,90000,90000.0,1,plac zabaw,do 150 tys. zł,Biskupin-Sępolno-Dąbie-Bartoszowice,"Przedszkole nr 27 \""Skrzaty\"" ul. Dembowskiego 37 51-670 Wrocław, dz. nr 3/4 AM1",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/315/315_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
206,niewybrany,203,Zagospodarowanie terenu zielonego funkcjonującego jako park w osiedlu Bieńkowice ,0,0,400000,400000.0,1,zieleń miejska,150 tys. zł - 500 tys. zł,Bieńkowice,"park przy ul. Ziemniaczanej, nr geodezyjny 1/4 obręb Bieńkowice",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/206/206_1.pdf', '\n\n\nZałącznik nr 1\n\n']]"
251,niewybrany,885,Zielony Tarnogaj - Park przy ulicy Bogedaina ,0,3,1500000,1500000.0,1,zieleń miejska,do 150 tys. zł,Tarnogaj,"ul. Bogedaina, Tarnogaj, AR_6, 1/5","Projekt zakłada przygotowanie parku dla mieszkańców osiedla Tarnogaj na terenie byłego niemieckiego cmentarza przy ulicy Bogedaina. Usytuowanie na działce Tarnogaj, AR_6, 1/5 parku, wobec dostępnej tam infrastruktury (droga dojazdowa, elementy ścieżek po byłym cmentarzu), pozwala na przygotowanie przy niskim nakładzie finansowym terenów zielonych dla mieszkańców.  Na terenie Tarnogaju została poczyniona znaczna inwestycja mieszkaniowa, która w 2014 r. zostanie w całości oddana do użytku. Wskazana inwestycja zakłada oddanie 648 mieszkań, do 03.2014 oddano do użytku 520 lokali. Dodatkowo z informacji udostępnionych przez dewelopera poziom sprzedaży mieszkań wynosi 90% dla całej inwestycji. Wg danych z 2007 r. liczba mieszkańców Tarnogaju wynosi 5000, podkreślić należy, że liczba ta uległa zmianie z chwilą oddania w całości wskazanej inwestycji. Wzrost liczby mieszkańców tej dzielnicy nie przekłada się na dostęp do terenów zielonych w obrębie tej części miasta. Na terenie Tarnogaju nie ma usytuowanego żadnego parku. Nie można też wskazać, że rozwiązaniem tego problemu są ogródki działkowe, dostęp do nich w przypadku nowych mieszkańców jest utrudniony. Dodatkowo na  terenie dzielnicy nie ma atrakcyjnych miejsc do czynnego wypoczynku na świeżym powietrzu. Beneficjentami projektu będą mieszkańcy Tarnogaju, jak i sąsiednich dzielnic/osiedli, bez względu na wiek i płeć. W równej mierze będą to nowi mieszkańcy, jak również osoby ze starej części Tarnogaju. Charakter projektu i nielimitowany dostęp do parku stanowią o atrakcyjności tego przedsięwzięcia. Park dostępny będzie dla mieszkańców przez cały rok, a jego utrzymanie nie wymaga znacznych nakładów fin.",[]
81,bd,,Plac zabaw na Kłokoczycach - bezpieczna przystań ,0,1,100000,100000.0,1,plac zabaw,do 150 tys. zł,Psie Pole-Zawidawie,"Osiedle Kłokoczyce, ul. Kłokoczycka AM 23 dz. 10/3",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/81/81_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
434,bd,,"Nasz staw - udostępnienie mieszkańcom i zagospodarowanie części terenu nieczynnego kąpieliska ""Oporów"" ",0,4,61000,61000.0,1,rekreacja,do 150 tys. zł,Oporów,"ul. Harcerska 13, Wrocław - Oporów","Celem projektu jest udostępnienie mieszkańcom Wrocławia do celów rekreacyjnych stawu znajdującego się na terenie nieczynnego kąpieliska Oporów.

Obiekt zamknięto 2006 r. i od tego czasu cały teren jest niedostępny dla mieszkańców. Od lat trwają poszukiwania inwestora zainteresowanego przywróceniem mu pierwotnej funkcji, jednak nie przynoszą one efektu ze względu na kompletną dewastację infrastruktury i skalę niezbędnych wydatków. Sytuacji nie zmieniło uchwalenie planu zagospodarowania (2013) oraz oferta współpracy w formule PPP.

W południowej części tego terenu znajduje się staw, który sam w sobie ma bardzo duży potencjał dla rozwoju rekreacji. Zbiorniki wodne tego typu są we Wrocławiu rzadkością, a wypoczynek nad wodą zyskuje na popularności. Co więcej, sam staw wymaga bardzo skromnych nakładów, aby stworzyć możliwość udostępnienia go  publiczności. Najważniejszym jest odgrodzenie go od części związanej z nieczynnym basenem, który ze względu na poziom dewastacji stanowi zagrożenie. Ponadto potrzebne są prace porządkowe, wytyczenie ścieżek spacerowych dookoła zbiornika oraz montaż drobnej infrastruktury służącej rekreacji nad wodą ? pomosty do wędkowania  i cumowania łodzi/kajaków, ławki, wyposażenie części przeznaczonej do sportów (np. siatkówka plażowa, badminton).

Zróżnicowanie funkcjonalne obszaru dawnego kąpieliska zostało zauważone przez urbanistów, przygotowujących plan zagospodarowania. Wyodrębniono staw z bezpośrednio przylegającym terenem - nie ma tu możliwości realizacji jakiejkolwiek zabudowy. Dlatego udostępnienie terenu nie będzie kolidowało z poszukiwaniem inwestora dla obiektu. Co więcej ruch, jaki będzie tu generowany, uwypukli potencjał ekonomiczny i zwiększy popularność tego miejsca, co może znacząco ułatwić znalezienie inwestora dla całości.","[['http://projekty-wbo.wroclaw.pl/files/attachments/434/434_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
241,bd,,"Budowa placu zabaw, projekt Nasz Grabiszynek ",0,2,611100,611100.0,1,plac zabaw,od 500 tys. zł,Grabiszyn-Grabiszynek,"Nr geodezyjny działki Grabiszyn AR_37, 6/8","Projekt polega na budowie nowoczesnego placu zabaw dla dzieci w wieku od  1-12 lat oraz rewitalizacji istniejącej ?ścieżki zdrowia?.  W najbliższej okolicy nie ma miejsca gdzie najmłodsze dzieci mogłyby bezpiecznie i aktywnie spędzać czas wolny. Po wielu rozmowach z mieszkańcami Grabiszynka uznałyśmy, że taka inwestycja jest niezbędna właśnie w Parku Grabiszyńskim od strony nowopowstałych osiedli. Chcemy stworzyć tu przyjazne i bezpieczne miejsce dla rodzin z dziećmi, które służyłoby integracji mieszkańców. 
Działka AR_3, 6/8, na której powstać ma planowana inwestycja jest własnością gminy Wrocław. Usytuowana jest w miejscu pozwalającym na swobodne dotarcie dzieci ze wszystkich obszarów dzielnicy, jednocześnie w bezpiecznej odległości od ulicy i ruchu samochodowego. Wierzymy, że nasza inwestycja przyczyni się do lepszego rozwoju fizycznego dzieci oraz pozwoli rozładować napięcia i frustracje mieszkańców nowych osiedli. Będzie to miejsce spotkań rodzinnych i sąsiedzkich. Z uwagi na fakt, że w naszej dzielnicy mieszka bardzo dużo dzieci w wieku przedszkolnym i szkolnym, a w sąsiedztwie znajdują się liczne przedszkola i szkoły, realizacja powyższego projektu wydaje się jak najbardziej zasadna.
","[['http://projekty-wbo.wroclaw.pl/files/attachments/241/241_4.pdf', '\n\n\nZałącznik nr 1\n\n']]"
54,niewybrany,92,KRUSZCOWA - Utwardzenie nawierzchni jednej z niewielu na osiedlu Stabłowice drogi ziemnej. ,0,0,1266000,1266000.0,1,droga,od 500 tys. zł,Leśnica,"Wrocław, osiedle Stabłowice, ul. Kruszcowa od ul. Tatrzańskiej do ul. Jeleniogórskiej, działka nr 13, AM-24, obręb Stabłowice",projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/54/54_1.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/54/54_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
27,wybrany,2350,"""Międzypokoleniowe Centrum Rekreacji - Tymiankowa"" [rewitalizacja terenu wokół budynku dawnej szkoły podstawowej - plac zabaw, siłownia zewnętrzna, zagospodarowanie zieleni] ",0,0,500000,500000.0,1,plac zabaw,150 tys. zł - 500 tys. zł,Lipa Piotrowska,"Tymiankowa 3, Lipa Piotrowska AR-5 dz. 3/5",projekt wpłynął w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/27/27_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/27/27_2.pdf', '\n\n\nZałącznik nr 2\n\n']]"
131,bd,,Pas rowerowy na Kościuszki ,0,-2,100000,100000.0,1,rowery,do 150 tys. zł,Przedmieście Oławskie,"Obręb Południe wzdłuż działek 56/4, 51/10, 49, 48, 47, 46, 51/19, 51/14, 45, 51/33, 51/3, 43, 40,  45, 1/3, 3, 2, 1/1, 75, 65/20, , 65/15, 65/47, 65/42, 76, 65/23, 65/22, 65/34, 71, 70","Projekt zakłada budowę asfaltowego pasa rowerowego wzdłuż ul. Kościuszki od numeru od numeru 198 do 116 (skrzyżowanie ul. Na Niskich Łąkach, Krakowskiej i Traugutta do skrzyżowania z ul. Pułaskiego). 

Celem jest połączenie drogi rowerowej na ul. Krakowskiej z istniejącym już asfaltowym pasem rowerowym na ul. Kościuszki - między skrzyżowaniem z ul. Pułaskiego a ul. Dąbrowskiego (w stronę centrum).

Budowa pasa rowerowego jest konieczna. Stan nawierzchni (pokazany na zdjęciach w załączniku) poważnie utrudnia poruszanie się jednośladem - przede wszystkim stwarza ryzyko upadku, uszkodzenia roweru a zbaczanie na część jezdni o lepszej nawierzchni także ryzyko kolizji z samochodem. Budowa pasa na istniejącej nawierzchni jest technicznie możliwa, pokazują to liczne inwestycje zrealizowane w podobny sposób, chociażby fragment ul. Kościuszki między ul. Pułaskiego a ul. Dąbrowskiego czy też pas na ul. Ruskiej. Jezdnia na tym fragmencie ulicy jest na tyle szeroka, że oddzielny pas rowerowy nie utrudni przemieszczania się samochodów w stronę centrum miasta. Nie jest również konieczne przeznaczanie części jezdni na parking ? szerokość chodnika pozwala na wydzielenie jego części na strefę parkowania z zachowaniem przepisowej odległości od linii zabudowania, przy założeniu zmiany sposobu parkowania.

Beneficjentami zgłaszanej inwestycji będą wszyscy mieszkańcy Wrocławia. Pas ma za zadanie ułatwić dojazd z terenów rekreacyjnych położonych wzdłuż Odry i Oławy, Lasu Rakowieckiego, a także Parku Wschodniego do centrum. W dni powszednie korzystać z niej będą jednak przede wszystkim osoby zamieszkujące wschodnią część Wrocławia- Przedmieście Oławskie, Książę Małe, Książę Wielkie, Radwanice. ",[]
323,bd,,Przedszkole Nr 109 - doposażenie ogrodu przedszkolnego w nowe urządzenia do zabaw ruchowych ,0,-2,84788,84788.0,1,edukacja,do 150 tys. zł,Ołbin,Przedszkole Nr 109 z oddziałami integracyjnymi ul. Nowowiejska 80a 50-315 Wrocław,"Celem projektu jest doposażenie ogrodu przedszkolnego w nowe urządzenia do zabaw ruchowych.
Jesteśmy przedszkolem z oddziałami integracyjnymi (na 230 dzieci uczęszcza do placówki 25 niepełnosprawnych, niektóre z dużym deficytem ruchowym). 
Naszą misją jest stworzenie warunków wszechstronnego rozwoju wszystkim wychowankom, ze szczególnym uwzględnieniem dzieci z różnymi niepełnosprawnościami. 
Ogród przedszkolny, wyposażony w atrakcyjne urządzenia do zabaw jest miejscem, w którym dzieci rozwijają koordynację wzrokowo - ruchową, zaspokajają  naturalną potrzebę ruchu, nawiązują kontakty z rówieśnikami, uczą się współpracy i współdziałania, jest  też miejscem terapii (usprawnianie narządu ruchu, koordynacji, sprawności, profilaktyka wad postawy). 
 Dzieci z grup integracyjnych oraz maluszki rzadko wychodzą poza teren przedszkola z powodu ograniczeń związanych z wiekiem, deficytami rozwojowymi i  względami bezpieczeństwa.
Duża liczba dzieci i intensywna eksploatacja dotychczasowego placu zabaw zmusiła nas do zdemontowania zniszczonych urządzeń zaś  brak funduszy na doposażenie ogrodu przedszkolnego spowodował, że dzieci mają utrudnioną możliwość zaspokojenia swojej naturalnej potrzeby ruchu .

",[]
327,bd,,Plac zabaw na przedszkolu ,0,0,271900,271900.0,1,edukacja,150 tys. zł - 500 tys. zł,Psie Pole-Zawidawie,"ul. Inflancka 13, nr działki 8/17","W związku z rozbudową szkoły i przeznaczeniu części przedszkolnego placu zabaw 
na dobudowanie łącznika do sali gimnastycznej, istniejące wyposażenie placu zabaw zostało zdemontowane. W związku, iż wyposażenie było leciwe nie nadaje się do ponownego montażu,  zagrażałoby bezpieczeństwu dzieci przebywających na ww. placu zabaw.",[]
449,bd,,Przebudowa skrzyżowania ulic Suwalskiej i Królewieckiej - budowa wyspy na przejściu dla pieszych ,0,0,65000,65000.0,1,droga,do 150 tys. zł,Maślice,skrzyżowanie ul. Suwalskiej i Królewieckiej,projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/449/449_2.pdf', '\n\n\nZałącznik nr 1\n\n']]"
44,niewybrany,153,Remont wnętrza międzyblokowego ,0,0,1000000,1000000.0,1,inne,od 500 tys. zł,Nadodrze,"ul. Słowiańska 17, Roosevelta 30, 28, 26, 24",Projekt zgłoszony w wersji papierowej,"[['http://projekty-wbo.wroclaw.pl/files/attachments/44/44_0.pdf', '\n\n\nZałącznik nr 1\n\n'], ['http://projekty-wbo.wroclaw.pl/files/attachments/44/44_1.pdf', '\n\n\nZałącznik nr 2\n\n']]"
196,niewybrany,1150,Zwiększenie bezpieczeństwa pieszych poprzez połączenie ul. Granicznej z Jerzmanowską chodnikiem ,0,0,480000,480000.0,1,droga,150 tys. zł - 500 tys. zł,Jerzmanowo - Jarnołtów -Strachowice - Osiniec,"Ul. Rdestowa  od Granicznej do Gałowskiej(9/4, 9/2, 9/1 AM5 obręb Strachowice ; 1/1, 1/2 AM-26 obręb Jerzmanowo; 20, 19  AM 23 obręb Jerzmanowo)","Ulica Rdestowa, jest najkrótszym łącznikiem Osiedla Jerzmanowo z ul. Graniczną, która posiada b.dobry układ pieszo rowerowy, z którego w kierunku Jerzmanowa i Jarnołtowa kierują się piesi i rowerzyści korzystający z walorów Bystrzyckiego Parku Krajobrazowego. Obecnie Rdestowa nie posiada chodnika, nie posiada również oświetlenia, co zwiększa niebezpieczeństwo dla ruchu pieszo-rowerowego szczególnie po zmroku.
Realizacja ma dotyczyć chodnika jednostronnego w postaci asfaltowego pasa o szerokości 1,5m
http://gis.um.wroc.pl/imap/?locale=pl&gui=classic&sessionID=105736","[['http://projekty-wbo.wroclaw.pl/files/attachments/196/196_0.pdf', '\n\n\nZałącznik nr 1\n\n']]"
376,bd,,Droga rowerowowa na ulicy Ślężnej ,0,0,1500000,1500000.0,1,rowery,od 500 tys. zł,Powstańców Śląskich,ul. Ślężna,"Projekt polega na zaprojektowaniu i budowie drogi rowerowej na ulicy Ślężnej, na odcinku od ulicy Armii Krajowej do ulicy Swobodnej. Ulica Ślężna jest jedną z trzech najważniejszych ulic łączących południe miasta z centrum, na południe od Armii Krajowej posiada infrastrukturę rowerową, której brakuje przedłużenia w kierunku dworca pkp i centrum miasta. Przy wnioskowanym odcinku znajduje się Uniwersytet Ekonomiczny oraz planowana jest budowa nowej siedziby V liceum, które poza osiedlami mieszkaniowymi na południe od Armii Krajowej stanowią (i będą stanowić) istotne cele i źródła podróży.",[]
